month,day,hour,doy,neutron_fluxAVE,neutron_fluxSTD,neutron_fluxQC
10, 8,23,281,2755,52,0
10, 9, 0,282,2779,53,0
10, 9, 1,282,2795,53,0
10, 9, 2,282,2772,53,0
10, 9, 3,282,2755,52,0
10, 9, 4,282,2750,52,0
10, 9, 5,282,2733,52,0
10, 9, 6,282,2691,52,0
10, 9, 7,282,2711,52,0
10, 9, 8,282,2727,52,0
10, 9, 9,282,2715,52,0
10, 9,10,282,2726,52,0
10, 9,11,282,2769,53,0
10, 9,12,282,2764,53,0
10, 9,13,282,2758,53,0
10, 9,14,282,2770,53,0
10, 9,15,282,2781,53,0
10, 9,16,282,2755,52,0
10, 9,17,282,2755,52,0
10, 9,18,282,2770,53,0
10, 9,19,282,2792,53,0
10, 9,20,282,2777,53,0
10, 9,21,282,2784,53,0
10, 9,22,282,2798,53,0
10, 9,23,282,2783,53,0
10,10, 0,283,2777,53,0
10,10, 1,283,2773,53,0
10,10, 2,283,2769,53,0
10,10, 3,283,2773,53,0
10,10, 4,283,2787,53,0
10,10, 5,283,2757,53,0
10,10, 6,283,2781,53,0
10,10, 7,283,2813,53,0
10,10, 8,283,2829,53,0
10,10, 9,283,2831,53,0
10,10,10,283,2852,53,0
10,10,11,283,2867,54,0
10,10,12,283,2853,53,0
10,10,13,283,2834,53,0
10,10,14,283,2845,53,0
10,10,15,283,2842,53,0
10,10,16,283,2815,53,0
10,10,17,283,2813,53,0
10,10,18,283,2838,53,0
10,10,19,283,2852,53,0
10,10,20,283,2858,53,0
10,10,21,283,2882,54,0
10,10,22,283,2894,54,0
10,10,23,283,2856,53,0
10,11, 0,284,2860,53,0
10,11, 1,284,2850,53,0
10,11, 2,284,2816,53,0
10,11, 3,284,2807,53,0
10,11, 4,284,2826,53,0
10,11, 5,284,2786,53,0
10,11, 6,284,2788,53,0
10,11, 7,284,2808,53,0
10,11, 8,284,2797,53,0
10,11, 9,284,2807,53,0
10,11,10,284,2840,53,0
10,11,11,284,2864,54,0
10,11,12,284,2869,54,0
10,11,13,284,2880,54,0
10,11,14,284,2885,54,0
10,11,15,284,2863,54,0
10,11,16,284,2857,53,0
10,11,17,284,2844,53,0
10,11,18,284,2818,53,0
10,11,19,284,2808,53,0
10,11,20,284,2801,53,0
10,11,21,284,2784,53,0
10,11,22,284,2804,53,0
10,11,23,284,2836,53,0
10,12, 0,285,2845,53,0
10,12, 1,285,2851,53,0
10,12, 2,285,2871,54,0
10,12, 3,285,2844,53,0
10,12, 4,285,2834,53,0
10,12, 5,285,2834,53,0
10,12, 6,285,2845,53,0
10,12, 7,285,2838,53,0
10,12, 8,285,2851,53,0
10,12, 9,285,2870,54,0
10,12,10,285,2870,54,0
10,12,11,285,2833,53,0
10,12,12,285,2835,53,0
10,12,13,285,2851,53,0
10,12,14,285,2841,53,0
10,12,15,285,2861,53,0
10,12,16,285,2877,54,0
10,12,17,285,2869,54,0
10,12,18,285,2867,54,0
10,12,19,285,2859,53,0
10,12,20,285,2842,53,0
10,12,21,285,2856,53,0
10,12,22,285,2880,54,0
10,12,23,285,2873,54,0
10,13, 0,286,2872,54,0
10,13, 1,286,2876,54,0
10,13, 2,286,2894,54,0
10,13, 3,286,2885,54,0
10,13, 4,286,2887,54,0
10,13, 5,286,2910,54,0
10,13, 6,286,2906,54,0
10,13, 7,286,2906,54,0
10,13, 8,286,2899,54,0
10,13, 9,286,2889,54,0
10,13,10,286,2887,54,0
10,13,11,286,2880,54,0
10,13,12,286,2888,54,0
10,13,13,286,2907,54,0
10,13,14,286,2890,54,0
10,13,15,286,2872,54,0
10,13,16,286,2875,54,0
10,13,17,286,2860,53,0
10,13,18,286,2850,53,0
10,13,19,286,2868,54,0
10,13,20,286,2860,53,0
10,13,21,286,2850,53,0
10,13,22,286,2840,53,0
10,13,23,286,2854,53,0
10,14, 0,287,2881,54,0
10,14, 1,287,2905,54,0
10,14, 2,287,2913,54,0
10,14, 3,287,2916,54,0
10,14, 4,287,2886,54,0
10,14, 5,287,2855,53,0
10,14, 6,287,2837,53,0
10,14, 7,287,2832,53,0
10,14, 8,287,2821,53,0
10,14, 9,287,2834,53,0
10,14,10,287,2838,53,0
10,14,11,287,2848,53,0
10,14,12,287,2861,53,0
10,14,13,287,2875,54,0
10,14,14,287,2869,54,0
10,14,15,287,2876,54,0
10,14,16,287,2871,54,0
10,14,17,287,2878,54,0
10,14,18,287,2875,54,0
10,14,19,287,2908,54,0
10,14,20,287,2909,54,0
10,14,21,287,2939,54,0
10,14,22,287,2941,54,0
10,14,23,287,2927,54,0
10,15, 0,288,2933,54,0
10,15, 1,288,2948,54,0
10,15, 2,288,2927,54,0
10,15, 3,288,2899,54,0
10,15, 4,288,2903,54,0
10,15, 5,288,2868,54,0
10,15, 6,288,2857,53,0
10,15, 7,288,2851,53,0
10,15, 8,288,2864,54,0
10,15, 9,288,2861,53,0
10,15,10,288,2858,53,0
10,15,11,288,2870,54,0
10,15,12,288,2880,54,0
10,15,13,288,2866,54,0
10,15,14,288,2883,54,0
10,15,15,288,2878,54,0
10,15,16,288,2871,54,0
10,15,17,288,2845,53,0
10,15,18,288,2853,53,0
10,15,19,288,2881,54,0
10,15,20,288,2876,54,0
10,15,21,288,2785,53,0
10,15,22,288,2754,52,0
10,15,23,288,2708,52,0
10,16, 0,289,2623,51,0
10,16, 1,289,2583,51,0
10,16, 2,289,2596,51,0
10,16, 3,289,2577,51,0
10,16, 4,289,2581,51,0
10,16, 5,289,2567,51,0
10,16, 6,289,2572,51,0
10,16, 7,289,2579,51,0
10,16, 8,289,2592,51,0
10,16, 9,289,2588,51,0
10,16,10,289,2578,51,0
10,16,11,289,2561,51,0
10,16,12,289,2573,51,0
10,16,13,289,2574,51,0
10,16,14,289,2565,51,0
10,16,15,289,2572,51,0
10,16,16,289,2583,51,0
10,16,17,289,2569,51,0
10,16,18,289,2569,51,0
10,16,19,289,2577,51,0
10,16,20,289,2603,51,0
10,16,21,289,2604,51,0
10,16,22,289,2607,51,0
10,16,23,289,2648,51,0
10,17, 0,290,2658,52,0
10,17, 1,290,2669,52,0
10,17, 2,290,2691,52,0
10,17, 3,290,2703,52,0
10,17, 4,290,2659,52,0
10,17, 5,290,2660,52,0
10,17, 6,290,2651,51,0
10,17, 7,290,2658,52,0
10,17, 8,290,2656,52,0
10,17, 9,290,2670,52,0
10,17,10,290,2684,52,0
10,17,11,290,2694,52,0
10,17,12,290,2683,52,0
10,17,13,290,2689,52,0
10,17,14,290,2699,52,0
10,17,15,290,2701,52,0
10,17,16,290,2688,52,0
10,17,17,290,2688,52,0
10,17,18,290,2684,52,0
10,17,19,290,2673,52,0
10,17,20,290,2680,52,0
10,17,21,290,2668,52,0
10,17,22,290,2687,52,0
10,17,23,290,2694,52,0
10,18, 0,291,2714,52,0
10,18, 1,291,2687,52,0
10,18, 2,291,2724,52,0
10,18, 3,291,2705,52,0
10,18, 4,291,2703,52,0
10,18, 5,291,2678,52,0
10,18, 6,291,2668,52,0
10,18, 7,291,2652,52,0
10,18, 8,291,2684,52,0
10,18, 9,291,2706,52,0
10,18,10,291,2725,52,0
10,18,11,291,2783,53,0
10,18,12,291,2798,53,0
10,18,13,291,2777,53,0
10,18,14,291,2759,53,0
10,18,15,291,2758,53,0
10,18,16,291,2714,52,0
10,18,17,291,2729,52,0
10,18,18,291,2703,52,0
10,18,19,291,2707,52,0
10,18,20,291,2696,52,0
10,18,21,291,2716,52,0
10,18,22,291,2703,52,0
10,18,23,291,2731,52,0
10,19, 0,292,2760,53,0
10,19, 1,292,2777,53,0
10,19, 2,292,2773,53,0
10,19, 3,292,2763,53,0
10,19, 4,292,2766,53,0
10,19, 5,292,2738,52,0
10,19, 6,292,2725,52,0
10,19, 7,292,2736,52,0
10,19, 8,292,2745,52,0
10,19, 9,292,2736,52,0
10,19,10,292,2766,53,0
10,19,11,292,2788,53,0
10,19,12,292,2763,53,0
10,19,13,292,2755,52,0
10,19,14,292,2781,53,0
10,19,15,292,2774,53,0
10,19,16,292,2774,53,0
10,19,17,292,2797,53,0
10,19,18,292,2816,53,0
10,19,19,292,2808,53,0
10,19,20,292,2804,53,0
10,19,21,292,2810,53,0
10,19,22,292,2810,53,0
10,19,23,292,2824,53,0
10,20, 0,293,2795,53,0
10,20, 1,293,2775,53,0
10,20, 2,293,2770,53,0
10,20, 3,293,2774,53,0
10,20, 4,293,2750,52,0
10,20, 5,293,2777,53,0
10,20, 6,293,2813,53,0
10,20, 7,293,2803,53,0
10,20, 8,293,2801,53,0
10,20, 9,293,2789,53,0
10,20,10,293,2768,53,0
10,20,11,293,2771,53,0
10,20,12,293,2779,53,0
10,20,13,293,2804,53,0
10,20,14,293,2805,53,0
10,20,15,293,2831,53,0
10,20,16,293,2836,53,0
10,20,17,293,2844,53,0
10,20,18,293,2817,53,0
10,20,19,293,2845,53,0
10,20,20,293,2836,53,0
10,20,21,293,2818,53,0
10,20,22,293,2819,53,0
10,20,23,293,2838,53,0
10,21, 0,294,2845,53,0
10,21, 1,294,2856,53,0
10,21, 2,294,2861,53,0
10,21, 3,294,2856,53,0
10,21, 4,294,2838,53,0
10,21, 5,294,2821,53,0
10,21, 6,294,2810,53,0
10,21, 7,294,2781,53,0
10,21, 8,294,2786,53,0
10,21, 9,294,2774,53,0
10,21,10,294,2738,52,0
10,21,11,294,2724,52,0
10,21,12,294,2705,52,0
10,21,13,294,2697,52,0
10,21,14,294,2660,52,0
10,21,15,294,2660,52,0
10,21,16,294,2644,51,0
10,21,17,294,2641,51,0
10,21,18,294,2634,51,0
10,21,19,294,2671,52,0
10,21,20,294,2686,52,0
10,21,21,294,2690,52,0
10,21,22,294,2700,52,0
10,21,23,294,2686,52,0
10,22, 0,295,2688,52,0
10,22, 1,295,2688,52,0
10,22, 2,295,2689,52,0
10,22, 3,295,2691,52,0
10,22, 4,295,2692,52,0
10,22, 5,295,2668,52,0
10,22, 6,295,2664,52,0
10,22, 7,295,2658,52,0
10,22, 8,295,2640,51,0
10,22, 9,295,2639,51,0
10,22,10,295,2642,51,0
10,22,11,295,2637,51,0
10,22,12,295,2630,51,0
10,22,13,295,2645,51,0
10,22,14,295,2631,51,0
10,22,15,295,2647,51,0
10,22,16,295,2656,52,0
10,22,17,295,2646,51,0
10,22,18,295,2660,52,0
10,22,19,295,2672,52,0
10,22,20,295,2676,52,0
10,22,21,295,2666,52,0
10,22,22,295,2703,52,0
10,22,23,295,2702,52,0
10,23, 0,296,2729,52,0
10,23, 1,296,2735,52,0
10,23, 2,296,2766,53,0
10,23, 3,296,2767,53,0
10,23, 4,296,2766,53,0
10,23, 5,296,2749,52,0
10,23, 6,296,2728,52,0
10,23, 7,296,2702,52,0
10,23, 8,296,2687,52,0
10,23, 9,296,2688,52,0
10,23,10,296,2695,52,0
10,23,11,296,2697,52,0
10,23,12,296,2711,52,0
10,23,13,296,2727,52,0
10,23,14,296,2705,52,0
10,23,15,296,2701,52,0
10,23,16,296,2722,52,0
10,23,17,296,2710,52,0
10,23,18,296,2706,52,0
10,23,19,296,2727,52,0
10,23,20,296,2744,52,0
10,23,21,296,2725,52,0
10,23,22,296,2742,52,0
10,23,23,296,2752,52,0
10,24, 0,297,2787,53,0
10,24, 1,297,2777,53,0
10,24, 2,297,2786,53,0
10,24, 3,297,2778,53,0
10,24, 4,297,2766,53,0
10,24, 5,297,2750,52,0
10,24, 6,297,2759,53,0
10,24, 7,297,2766,53,0
10,24, 8,297,2752,52,0
10,24, 9,297,2790,53,0
10,24,10,297,2769,53,0
10,24,11,297,2759,53,0
10,24,12,297,2779,53,0
10,24,13,297,2789,53,0
10,24,14,297,2754,52,0
10,24,15,297,2779,53,0
10,24,16,297,2763,53,0
10,24,17,297,2762,53,0
10,24,18,297,2805,53,0
10,24,19,297,2798,53,0
10,24,20,297,2807,53,0
10,24,21,297,2843,53,0
10,24,22,297,2827,53,0
10,24,23,297,2779,53,0
10,25, 0,298,2785,53,0
10,25, 1,298,2772,53,0
10,25, 2,298,2744,52,0
10,25, 3,298,2740,52,0
10,25, 4,298,2764,53,0
10,25, 5,298,2739,52,0
10,25, 6,298,2736,52,0
10,25, 7,298,2764,53,0
10,25, 8,298,2789,53,0
10,25, 9,298,2794,53,0
10,25,10,298,2841,53,0
10,25,11,298,2841,53,0
10,25,12,298,2818,53,0
10,25,13,298,2790,53,0
10,25,14,298,2780,53,0
10,25,15,298,2753,52,0
10,25,16,298,2768,53,0
10,25,17,298,2781,53,0
10,25,18,298,2775,53,0
10,25,19,298,2779,53,0
10,25,20,298,2775,53,0
10,25,21,298,2747,52,0
10,25,22,298,2741,52,0
10,25,23,298,2764,53,0
10,26, 0,299,2772,53,0
10,26, 1,299,2790,53,0
10,26, 2,299,2798,53,0
10,26, 3,299,2791,53,0
10,26, 4,299,2775,53,0
10,26, 5,299,2770,53,0
10,26, 6,299,2756,53,0
10,26, 7,299,2756,52,0
10,26, 8,299,2761,53,0
10,26, 9,299,2769,53,0
10,26,10,299,2762,53,0
10,26,11,299,2789,53,0
10,26,12,299,2794,53,0
10,26,13,299,2811,53,0
10,26,14,299,2805,53,0
10,26,15,299,2810,53,0
10,26,16,299,2786,53,0
10,26,17,299,2777,53,0
10,26,18,299,2761,53,0
10,26,19,299,2782,53,0
10,26,20,299,2791,53,0
10,26,21,299,2806,53,0
10,26,22,299,2828,53,0
10,26,23,299,2821,53,0
10,27, 0,300,2807,53,0
10,27, 1,300,2788,53,0
10,27, 2,300,2791,53,0
10,27, 3,300,2784,53,0
10,27, 4,300,2786,53,0
10,27, 5,300,2779,53,0
10,27, 6,300,2802,53,0
10,27, 7,300,2787,53,0
10,27, 8,300,2819,53,0
10,27, 9,300,2822,53,0
10,27,10,300,2837,53,0
10,27,11,300,2823,53,0
10,27,12,300,2842,53,0
10,27,13,300,2810,53,0
10,27,14,300,2807,53,0
10,27,15,300,2814,53,0
10,27,16,300,2819,53,0
10,27,17,300,2806,53,0
10,27,18,300,2809,53,0
10,27,19,300,2821,53,0
10,27,20,300,2801,53,0
10,27,21,300,2799,53,0
10,27,22,300,2813,53,0
10,27,23,300,2818,53,0
10,28, 0,301,2835,53,0
10,28, 1,301,2861,53,0
10,28, 2,301,2880,54,0
10,28, 3,301,2890,54,0
10,28, 4,301,2880,54,0
10,28, 5,301,2869,54,0
10,28, 6,301,2835,53,0
10,28, 7,301,2842,53,0
10,28, 8,301,2818,53,0
10,28, 9,301,2818,53,0
10,28,10,301,2839,53,0
10,28,11,301,2859,53,0
10,28,12,301,2856,53,0
10,28,13,301,2852,53,0
10,28,14,301,2863,54,0
10,28,15,301,2833,53,0
10,28,16,301,2842,53,0
10,28,17,301,2830,53,0
10,28,18,301,2827,53,0
10,28,19,301,2853,53,0
10,28,20,301,2877,54,0
10,28,21,301,2878,54,0
10,28,22,301,2870,54,0
10,28,23,301,2904,54,0
10,29, 0,302,2893,54,0
10,29, 1,302,2903,54,0
10,29, 2,302,2901,54,0
10,29, 3,302,2924,54,0
10,29, 4,302,2901,54,0
10,29, 5,302,2893,54,0
10,29, 6,302,2847,53,0
10,29, 7,302,2826,53,0
10,29, 8,302,2800,53,0
10,29, 9,302,2801,53,0
10,29,10,302,2800,53,0
10,29,11,302,2842,53,0
10,29,12,302,2863,54,0
10,29,13,302,2869,54,0
10,29,14,302,2868,54,0
10,29,15,302,2867,54,0
10,29,16,302,2827,53,0
10,29,17,302,2816,53,0
10,29,18,302,2832,53,0
10,29,19,302,2854,53,0
10,29,20,302,2854,53,0
10,29,21,302,2918,54,0
10,29,22,302,2933,54,0
10,29,23,302,2910,54,0
10,30, 0,303,2926,54,0
10,30, 1,303,2948,54,0
10,30, 2,303,2911,54,0
10,30, 3,303,2919,54,0
10,30, 4,303,2916,54,0
10,30, 5,303,2902,54,0
10,30, 6,303,2883,54,0
10,30, 7,303,2892,54,0
10,30, 8,303,2888,54,0
10,30, 9,303,2901,54,0
10,30,10,303,2895,54,0
10,30,11,303,2904,54,0
10,30,12,303,2901,54,0
10,30,13,303,2896,54,0
10,30,14,303,2905,54,0
10,30,15,303,2931,54,0
10,30,16,303,2902,54,0
10,30,17,303,2934,54,0
10,30,18,303,2954,54,0
10,30,19,303,2963,54,0
10,30,20,303,2985,55,0
10,30,21,303,3037,55,0
10,30,22,303,3027,55,0
10,30,23,303,3018,55,0
10,31, 0,304,3042,55,0
10,31, 1,304,3016,55,0
10,31, 2,304,2992,55,0
10,31, 3,304,2953,54,0
10,31, 4,304,2923,54,0
10,31, 5,304,2919,54,0
10,31, 6,304,2890,54,0
10,31, 7,304,2889,54,0
10,31, 8,304,2926,54,0
10,31, 9,304,2945,54,0
10,31,10,304,2952,54,0
10,31,11,304,2982,55,0
10,31,12,304,2990,55,0
10,31,13,304,3006,55,0
10,31,14,304,3016,55,0
10,31,15,304,3001,55,0
10,31,16,304,2970,54,0
10,31,17,304,2979,55,0
10,31,18,304,2970,54,0
10,31,19,304,2983,55,0
10,31,20,304,2988,55,0
10,31,21,304,3000,55,0
10,31,22,304,2963,54,0
10,31,23,304,2937,54,0
11, 1, 0,305,2936,54,0
11, 1, 1,305,2925,54,0
11, 1, 2,305,2941,54,0
11, 1, 3,305,2940,54,0
11, 1, 4,305,2930,54,0
11, 1, 5,305,2925,54,0
11, 1, 6,305,2927,54,0
11, 1, 7,305,2924,54,0
11, 1, 8,305,2941,54,0
11, 1, 9,305,2962,54,0
11, 1,10,305,2979,55,0
11, 1,11,305,2961,54,0
11, 1,12,305,2953,54,0
11, 1,13,305,2969,54,0
11, 1,14,305,2991,55,0
11, 1,15,305,2976,55,0
11, 1,16,305,2986,55,0
11, 1,17,305,2989,55,0
11, 1,18,305,2980,55,0
11, 1,19,305,2955,54,0
11, 1,20,305,2951,54,0
11, 1,21,305,2962,54,0
11, 1,22,305,2986,55,0
11, 1,23,305,2977,55,0
11, 2, 0,306,2963,54,0
11, 2, 1,306,2939,54,0
11, 2, 2,306,2944,54,0
11, 2, 3,306,2905,54,0
11, 2, 4,306,2887,54,0
11, 2, 5,306,2901,54,0
11, 2, 6,306,2933,54,0
11, 2, 7,306,2913,54,0
11, 2, 8,306,2888,54,0
11, 2, 9,306,2914,54,0
11, 2,10,306,2887,54,0
11, 2,11,306,2894,54,0
11, 2,12,306,2908,54,0
11, 2,13,306,2967,54,0
11, 2,14,306,2957,54,0
11, 2,15,306,3002,55,0
11, 2,16,306,2988,55,0
11, 2,17,306,2992,55,0
11, 2,18,306,2971,55,0
11, 2,19,306,2984,55,0
11, 2,20,306,2965,54,0
11, 2,21,306,2959,54,0
11, 2,22,306,2944,54,0
11, 2,23,306,2939,54,0
11, 3, 0,307,2963,54,0
11, 3, 1,307,2959,54,0
11, 3, 2,307,2971,55,0
11, 3, 3,307,2992,55,0
11, 3, 4,307,3033,55,0
11, 3, 5,307,3025,55,0
11, 3, 6,307,3061,55,0
11, 3, 7,307,3084,56,0
11, 3, 8,307,3075,55,0
11, 3, 9,307,3058,55,0
11, 3,10,307,3036,55,0
11, 3,11,307,3020,55,0
11, 3,12,307,2993,55,0
11, 3,13,307,3003,55,0
11, 3,14,307,2984,55,0
11, 3,15,307,3004,55,0
11, 3,16,307,2979,55,0
11, 3,17,307,2981,55,0
11, 3,18,307,2991,55,0
11, 3,19,307,2994,55,0
11, 3,20,307,2977,55,0
11, 3,21,307,3016,55,0
11, 3,22,307,3019,55,0
11, 3,23,307,2993,55,0
11, 4, 0,308,3003,55,0
11, 4, 1,308,2981,55,0
11, 4, 2,308,2981,55,0
11, 4, 3,308,2973,55,0
11, 4, 4,308,2985,55,0
11, 4, 5,308,2958,54,0
11, 4, 6,308,2992,55,0
11, 4, 7,308,2940,54,0
11, 4, 8,308,2945,54,0
11, 4, 9,308,2932,54,0
11, 4,10,308,2942,54,0
11, 4,11,308,2932,54,0
11, 4,12,308,2959,54,0
11, 4,13,308,2962,54,0
11, 4,14,308,2977,55,0
11, 4,15,308,2979,55,0
11, 4,16,308,2975,55,0
11, 4,17,308,2961,54,0
11, 4,18,308,2969,54,0
11, 4,19,308,2966,54,0
11, 4,20,308,2958,54,0
11, 4,21,308,2980,55,0
11, 4,22,308,3013,55,0
11, 4,23,308,3000,55,0
11, 5, 0,309,3003,55,0
11, 5, 1,309,3010,55,0
11, 5, 2,309,3026,55,0
11, 5, 3,309,3011,55,0
11, 5, 4,309,3005,55,0
11, 5, 5,309,3017,55,0
11, 5, 6,309,3031,55,0
11, 5, 7,309,2995,55,0
11, 5, 8,309,2985,55,0
11, 5, 9,309,3002,55,0
11, 5,10,309,2999,55,0
11, 5,11,309,3021,55,0
11, 5,12,309,3039,55,0
11, 5,13,309,3049,55,0
11, 5,14,309,3066,55,0
11, 5,15,309,3051,55,0
11, 5,16,309,3004,55,0
11, 5,17,309,2973,55,0
11, 5,18,309,2984,55,0
11, 5,19,309,2957,54,0
11, 5,20,309,2980,55,0
11, 5,21,309,3002,55,0
11, 5,22,309,3020,55,0
11, 5,23,309,3018,55,0
11, 6, 0,310,3045,55,0
11, 6, 1,310,2997,55,0
11, 6, 2,310,2988,55,0
11, 6, 3,310,2985,55,0
11, 6, 4,310,2988,55,0
11, 6, 5,310,2971,55,0
11, 6, 6,310,3000,55,0
11, 6, 7,310,3013,55,0
11, 6, 8,310,3021,55,0
11, 6, 9,310,3014,55,0
11, 6,10,310,3025,55,0
11, 6,11,310,3015,55,0
11, 6,12,310,2996,55,0
11, 6,13,310,3013,55,0
11, 6,14,310,3014,55,0
11, 6,15,310,2992,55,0
11, 6,16,310,3006,55,0
11, 6,17,310,3008,55,0
11, 6,18,310,2970,55,0
11, 6,19,310,2941,54,0
11, 6,20,310,2920,54,0
11, 6,21,310,2914,54,0
11, 6,22,310,2941,54,0
11, 6,23,310,2962,54,0
11, 7, 0,311,2982,55,0
11, 7, 1,311,3018,55,0
11, 7, 2,311,3012,55,0
11, 7, 3,311,2973,55,0
11, 7, 4,311,2968,54,0
11, 7, 5,311,2983,55,0
11, 7, 6,311,2968,54,0
11, 7, 7,311,2948,54,0
11, 7, 8,311,2964,54,0
11, 7, 9,311,2959,54,0
11, 7,10,311,2941,54,0
11, 7,11,311,2955,54,0
11, 7,12,311,2956,54,0
11, 7,13,311,2963,54,0
11, 7,14,311,2967,54,0
11, 7,15,311,2979,55,0
11, 7,16,311,2954,54,0
11, 7,17,311,2970,54,0
11, 7,18,311,2960,54,0
11, 7,19,311,2968,54,0
11, 7,20,311,2972,55,0
11, 7,21,311,2990,55,0
11, 7,22,311,2982,55,0
11, 7,23,311,2996,55,0
11, 8, 0,312,2977,55,0
11, 8, 1,312,2967,54,0
11, 8, 2,312,2971,55,0
11, 8, 3,312,2993,55,0
11, 8, 4,312,3011,55,0
11, 8, 5,312,3020,55,0
11, 8, 6,312,2999,55,0
11, 8, 7,312,2988,55,0
11, 8, 8,312,2949,54,0
11, 8, 9,312,2928,54,0
11, 8,10,312,2912,54,0
11, 8,11,312,2929,54,0
11, 8,12,312,2905,54,0
11, 8,13,312,2927,54,0
11, 8,14,312,2915,54,0
11, 8,15,312,2930,54,0
11, 8,16,312,2926,54,0
11, 8,17,312,2964,54,0
11, 8,18,312,2973,55,0
11, 8,19,312,2982,55,0
11, 8,20,312,2979,55,0
11, 8,21,312,2983,55,0
11, 8,22,312,2985,55,0
11, 8,23,312,2970,55,0
11, 9, 0,313,2976,55,0
11, 9, 1,313,2988,55,0
11, 9, 2,313,2993,55,0
11, 9, 3,313,2964,54,0
11, 9, 4,313,2971,55,0
11, 9, 5,313,2956,54,0
11, 9, 6,313,2952,54,0
11, 9, 7,313,2938,54,0
11, 9, 8,313,2942,54,0
11, 9, 9,313,2925,54,0
11, 9,10,313,2909,54,0
11, 9,11,313,2886,54,0
11, 9,12,313,2876,54,0
11, 9,13,313,2865,54,0
11, 9,14,313,2884,54,0
11, 9,15,313,2858,53,0
11, 9,16,313,2881,54,0
11, 9,17,313,2912,54,0
11, 9,18,313,2950,54,0
11, 9,19,313,2949,54,0
11, 9,20,313,2997,55,0
11, 9,21,313,3011,55,0
11, 9,22,313,3016,55,0
11, 9,23,313,3014,55,0
11,10, 0,314,3029,55,0
11,10, 1,314,3041,55,0
11,10, 2,314,3026,55,0
11,10, 3,314,3028,55,0
11,10, 4,314,3019,55,0
11,10, 5,314,3030,55,0
11,10, 6,314,3023,55,0
11,10, 7,314,3022,55,0
11,10, 8,314,3019,55,0
11,10, 9,314,3017,55,0
11,10,10,314,2999,55,0
11,10,11,314,2988,55,0
11,10,12,314,2985,55,0
11,10,13,314,2970,54,0
11,10,14,314,2995,55,0
11,10,15,314,2997,55,0
11,10,16,314,3028,55,0
11,10,17,314,3023,55,0
11,10,18,314,3032,55,0
11,10,19,314,3013,55,0
11,10,20,314,3009,55,0
11,10,21,314,3001,55,0
11,10,22,314,3008,55,0
11,10,23,314,3017,55,0
11,11, 0,315,3029,55,0
11,11, 1,315,3062,55,0
11,11, 2,315,3064,55,0
11,11, 3,315,3084,56,0
11,11, 4,315,3098,56,0
11,11, 5,315,3088,56,0
11,11, 6,315,3044,55,0
11,11, 7,315,3056,55,0
11,11, 8,315,3043,55,0
11,11, 9,315,3024,55,0
11,11,10,315,2993,55,0
11,11,11,315,3016,55,0
11,11,12,315,2987,55,0
11,11,13,315,2992,55,0
11,11,14,315,3004,55,0
11,11,15,315,3039,55,0
11,11,16,315,3037,55,0
11,11,17,315,3062,55,0
11,11,18,315,3083,56,0
11,11,19,315,3080,55,0
11,11,20,315,3080,55,0
11,11,21,315,3076,55,0
11,11,22,315,3079,55,0
11,11,23,315,3081,56,0
11,12, 0,316,3099,56,0
11,12, 1,316,3108,56,0
11,12, 2,316,3123,56,0
11,12, 3,316,3106,56,0
11,12, 4,316,3081,56,0
11,12, 5,316,3073,55,0
11,12, 6,316,3065,55,0
11,12, 7,316,3055,55,0
11,12, 8,316,3066,55,0
11,12, 9,316,3077,55,0
11,12,10,316,3067,55,0
11,12,11,316,3078,55,0
11,12,12,316,3075,55,0
11,12,13,316,3060,55,0
11,12,14,316,3060,55,0
11,12,15,316,3062,55,0
11,12,16,316,3067,55,0
11,12,17,316,3071,55,0
11,12,18,316,3070,55,0
11,12,19,316,3055,55,0
11,12,20,316,3049,55,0
11,12,21,316,3048,55,0
11,12,22,316,3063,55,0
11,12,23,316,3065,55,0
11,13, 0,317,3075,55,0
11,13, 1,317,3059,55,0
11,13, 2,317,3046,55,0
11,13, 3,317,3012,55,0
11,13, 4,317,3014,55,0
11,13, 5,317,3012,55,0
11,13, 6,317,3025,55,0
11,13, 7,317,3034,55,0
11,13, 8,317,3042,55,0
11,13, 9,317,3061,55,0
11,13,10,317,3053,55,0
11,13,11,317,3018,55,0
11,13,12,317,3031,55,0
11,13,13,317,3018,55,0
11,13,14,317,3003,55,0
11,13,15,317,3009,55,0
11,13,16,317,3028,55,0
11,13,17,317,3015,55,0
11,13,18,317,3055,55,0
11,13,19,317,3041,55,0
11,13,20,317,3040,55,0
11,13,21,317,3061,55,0
11,13,22,317,3038,55,0
11,13,23,317,3010,55,0
11,14, 0,318,3019,55,0
11,14, 1,318,3043,55,0
11,14, 2,318,3024,55,0
11,14, 3,318,3036,55,0
11,14, 4,318,3073,55,0
11,14, 5,318,3079,55,0
11,14, 6,318,3036,55,0
11,14, 7,318,3047,55,0
11,14, 8,318,3046,55,0
11,14, 9,318,3022,55,0
11,14,10,318,3030,55,0
11,14,11,318,3065,55,0
11,14,12,318,3057,55,0
11,14,13,318,3051,55,0
11,14,14,318,3067,55,0
11,14,15,318,3049,55,0
11,14,16,318,3059,55,0
11,14,17,318,3073,55,0
11,14,18,318,3098,56,0
11,14,19,318,3092,56,0
11,14,20,318,3072,55,0
11,14,21,318,3060,55,0
11,14,22,318,3064,55,0
11,14,23,318,3038,55,0
